family,universe,decision_rule,cost_rate,algorithm,mhv,migd,final_wealth,annualized_return
main,market20,min_variance,0.0005,DNSGA-II-A,0.2790055571013601,0.0009922550603506252,5.000565382505542,0.18422887319526343
main,market20,min_variance,0.0005,DNSGA-II-B,0.25057718010380187,0.00109963810458878,4.663587522107857,0.17574359122073321
main,market20,min_variance,0.0005,FITO,0.23932565410427506,0.0011224399308348899,4.702109824149868,0.17688709915022482
main,market20,min_variance,0.0005,KGB-DMOEA,0.2560466511945726,0.00102873758213053,5.052594797001743,0.18564649359821478
main,market20,min_variance,0.0005,MDDM-DMOEA,0.2857527571274425,0.001021560370153665,4.523955356164853,0.17204323204475544
main,market20,min_variance,0.0005,NSGA-II,0.2551868339077589,0.0010136699413142648,5.233620104496708,0.19017656698829427
main,market20,min_variance,0.0005,PPS-DMOEA,0.24791437380082787,0.00110383270860007,4.719858883449248,0.1772707690176941
main,market20,min_variance,0.001,DNSGA-II-A,0.2790055571013601,0.0009922550603506252,4.979802501885478,0.1837106855882041
main,market20,min_variance,0.001,DNSGA-II-B,0.25057718010380187,0.00109963810458878,4.649696701142636,0.17537417661519378
main,market20,min_variance,0.001,FITO,0.23932565410427506,0.0011224399308348899,4.68636450888434,0.17647163601694632
main,market20,min_variance,0.001,KGB-DMOEA,0.2560466511945726,0.00102873758213053,5.026676771827013,0.18500464064527625
main,market20,min_variance,0.001,MDDM-DMOEA,0.2857527571274425,0.001021560370153665,4.50792195290898,0.17160573574270838
main,market20,min_variance,0.001,NSGA-II,0.2551868339077589,0.0010136699413142648,5.229293935301608,0.19007295631809834
main,market20,min_variance,0.001,PPS-DMOEA,0.24791437380082787,0.00110383270860007,4.706036805093381,0.1769077567908737
main,market20,min_variance,0.0025,DNSGA-II-A,0.2790055571013601,0.0009922550603506252,4.918015918692005,0.18215706719743643
main,market20,min_variance,0.0025,DNSGA-II-B,0.25057718010380187,0.00109963810458878,4.608265366231347,0.174266424116483
main,market20,min_variance,0.0025,FITO,0.23932565410427506,0.0011224399308348899,4.639435528799083,0.17522586630379314
main,market20,min_variance,0.0025,KGB-DMOEA,0.2560466511945726,0.00102873758213053,4.949695524258661,0.18308057855355722
main,market20,min_variance,0.0025,MDDM-DMOEA,0.2857527571274425,0.001021560370153665,4.460155229653462,0.17029394664427172
main,market20,min_variance,0.0025,NSGA-II,0.2551868339077589,0.0010136699413142648,5.216333874433332,0.1897621002337735
main,market20,min_variance,0.0025,PPS-DMOEA,0.24791437380082787,0.00110383270860007,4.664806247133247,0.17581919047209102
